state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,lat,lng,population
South Carolina,45007,Anderson County,67565,27169,96093,40396,0.703120935,0.282736516,0.420384419,34.5193,-82.6378,198064
South Carolina,45009,Bamberg County,2417,4010,6482,-1593,0.372878741,0.618636223,-0.245757482,33.2148,-81.0542,14376
South Carolina,45011,Barnwell County,5492,4720,10321,772,0.532118981,0.457320027,0.074798954,33.266,-81.435,21346
South Carolina,45013,Beaufort County,53194,43419,97835,9775,0.543711351,0.443798232,0.099913119,32.3855,-80.7302,186095
South Carolina,45015,Berkeley County,57397,45223,104458,12174,0.54947443,0.432929981,0.116544448,33.1973,-79.9522,215044
South Carolina,45017,Calhoun County,4305,3905,8291,400,0.519237728,0.470992643,0.048245085,33.6749,-80.7803,14663
South Carolina,45019,Charleston County,93297,121485,218857,-28188,0.426292054,0.555088482,-0.128796429,32.8346,-79.9531,401165
South Carolina,45021,Cherokee County,18043,6983,25270,11060,0.714008706,0.276335576,0.43767313,35.0481,-81.6205,56895
South Carolina,45023,Chester County,8660,6941,15757,1719,0.549597005,0.440502634,0.109094371,34.692,-81.1595,32311
South Carolina,45025,Chesterfield County,11297,7431,18876,3866,0.598484848,0.393674507,0.204810341,34.6398,-80.1587,45953
South Carolina,45027,Clarendon County,8361,8250,16733,111,0.499671308,0.49303771,0.006633598,33.6658,-80.2164,33957
South Carolina,45029,Colleton County,10440,8602,19283,1838,0.541409532,0.446092413,0.095317119,32.8636,-80.6669,37585
South Carolina,45031,Darlington County,16832,15220,32417,1612,0.519233735,0.46950674,0.049726995,34.3325,-79.9577,67027
South Carolina,45033,Dillon County,6582,6436,13101,146,0.502404397,0.491260209,0.011144187,34.3915,-79.3789,30689
South Carolina,45035,Dorchester County,41913,33824,77278,8089,0.542366521,0.437692487,0.104674034,33.0793,-80.4067,158299
South Carolina,45037,Edgefield County,8184,4953,13304,3231,0.615153337,0.372294047,0.24285929,33.7722,-81.9664,26927
South Carolina,45039,Fairfield County,4625,7382,12136,-2757,0.381097561,0.608272907,-0.227175346,34.3951,-81.1212,22565
South Carolina,45041,Florence County,32615,31153,64510,1462,0.50558053,0.482917377,0.022663153,34.0245,-79.703,138475
South Carolina,45043,Georgetown County,20487,15822,36668,4665,0.558716047,0.4314934,0.127222646,33.4343,-79.3323,61952
South Carolina,45045,Greenville County,150021,103030,258155,46991,0.581127617,0.399101315,0.182026302,34.8944,-82.3707,507003
South Carolina,45047,Greenwood County,19431,12145,32006,7286,0.607104918,0.379460101,0.227644817,34.1538,-82.1259,70411
South Carolina,45049,Hampton County,3906,5323,9305,-1417,0.419774315,0.572058033,-0.152283718,32.7763,-81.1407,19564
South Carolina,45051,Horry County,118821,59180,179744,59641,0.661056836,0.329246039,0.331810798,33.9215,-78.9965,332172
South Carolina,45053,Jasper County,7078,7185,14394,-107,0.491732666,0.499166319,-0.007433653,32.4367,-81.0315,28657
South Carolina,45055,Kershaw County,20471,12699,33629,7772,0.60873056,0.377620506,0.231110054,34.3388,-80.5902,65112
South Carolina,45057,Lancaster County,30312,18937,49868,11375,0.60784471,0.37974252,0.22810219,34.6867,-80.7054,92308
South Carolina,45059,Laurens County,20004,10159,30488,9845,0.656127001,0.333213067,0.322913933,34.4836,-82.0059,66846
South Carolina,45061,Lee County,3008,5329,8431,-2321,0.356778555,0.632072115,-0.275293559,34.1633,-80.2545,17365
South Carolina,45063,Lexington County,92817,49301,144568,43516,0.642030048,0.34102291,0.301007139,33.9023,-81.2722,290278
South Carolina,45065,McCormick County,2958,2687,5697,271,0.519220642,0.471651747,0.047568896,33.8996,-82.3099,9531
South Carolina,45067,Marion County,5711,8872,14704,-3161,0.388397715,0.603373232,-0.214975517,34.0801,-79.3625,31308
South Carolina,45069,Marlboro County,5044,6290,11446,-1246,0.440677966,0.549536956,-0.10885899,34.602,-79.6786,26753
South Carolina,45071,Newberry County,11443,6958,18631,4485,0.614191401,0.373463582,0.240727819,34.2898,-81.6001,38194
South Carolina,45073,Oconee County,29698,10414,40668,19284,0.730254746,0.256073571,0.474181174,34.7534,-83.0658,77528
South Carolina,45075,Orangeburg County,13603,27295,41205,-13692,0.330129839,0.662419609,-0.332289771,33.439,-80.8003,87687
South Carolina,45077,Pickens County,42907,13645,57546,29262,0.745612206,0.237114656,0.50849755,34.8873,-82.7252,124029
South Carolina,45079,Richland County,58313,132570,193822,-74257,0.30085852,0.683978083,-0.383119563,34.0218,-80.9031,411357
South Carolina,45081,Saluda County,6210,2963,9274,3247,0.669613975,0.319495363,0.350118611,34.0061,-81.7269,20303
South Carolina,45083,Spartanburg County,93560,52926,148655,40634,0.629376745,0.356032424,0.273344321,34.9312,-81.9908,307617
South Carolina,45085,Sumter County,21000,27379,48920,-6379,0.429272281,0.559668847,-0.130396566,33.9162,-80.3823,106757
South Carolina,45087,Union County,8183,4935,13257,3248,0.617258807,0.372256167,0.24500264,34.6893,-81.6194,27490
South Carolina,45089,Williamsburg County,5532,10289,15985,-4757,0.346074445,0.643665937,-0.297591492,33.6199,-79.7277,31324
South Carolina,45091,York County,82727,59008,144050,23719,0.574293648,0.409635543,0.164658105,34.9747,-81.1844,265872
South Dakota,46003,Aurora County,1052,317,1405,735,0.748754448,0.225622776,0.523131673,43.718,-98.5616,2763
South Dakota,46005,Beadle County,4808,2107,7081,2701,0.679000141,0.297556842,0.381443299,44.4145,-98.2781,18346
South Dakota,46007,Bennett County,694,466,1183,228,0.586644125,0.393913779,0.192730347,43.195,-101.664,3425
South Dakota,46009,Bon Homme County,2235,721,3001,1514,0.744751749,0.240253249,0.5044985,42.9885,-97.8846,6929
South Dakota,46011,Brookings County,8000,6110,14567,1890,0.549186517,0.419441203,0.129745315,44.3697,-96.7905,34601
South Dakota,46013,Brown County,10580,6538,17547,4042,0.602952072,0.372599305,0.230352767,45.5898,-98.3516,38915
South Dakota,46015,Brule County,1750,673,2490,1077,0.702811245,0.270281124,0.43253012,43.7181,-99.0809,5258
South Dakota,46017,Buffalo County,183,352,549,-169,0.333333333,0.641165756,-0.307832423,44.0763,-99.2048,2026
South Dakota,46019,Butte County,3731,939,4802,2792,0.77696793,0.195543524,0.581424406,44.9058,-103.5079,10225
South Dakota,46021,Campbell County,747,117,873,630,0.855670103,0.134020619,0.721649485,45.7712,-100.0516,1485
South Dakota,46023,Charles Mix County,2552,1177,3783,1375,0.674596881,0.311128734,0.363468147,43.2079,-98.5879,9349
South Dakota,46025,Clark County,1373,437,1850,936,0.742162162,0.236216216,0.505945946,44.8582,-97.7295,3685
South Dakota,46027,Clay County,2456,3083,5698,-627,0.431028431,0.541067041,-0.11003861,42.9147,-96.9756,13957
South Dakota,46029,Codington County,8958,3837,13161,5121,0.680647367,0.291543196,0.389104171,44.9779,-97.1886,28026
South Dakota,46031,Corson County,647,622,1283,25,0.504286828,0.484801247,0.019485581,45.7086,-101.1969,4150
South Dakota,46033,Custer County,3852,1522,5494,2330,0.701128504,0.277029487,0.424099017,43.6776,-103.4515,8719
South Dakota,46035,Davison County,5613,2648,8454,2965,0.663946061,0.313224509,0.350721552,43.6747,-98.146,19871
South Dakota,46037,Day County,1869,1052,2964,817,0.630566802,0.354925776,0.275641026,45.3671,-97.6074,5486
South Dakota,46039,Deuel County,1699,609,2350,1090,0.722978723,0.259148936,0.463829787,44.76,-96.668,4318
South Dakota,46041,Dewey County,790,1131,1966,-341,0.401831129,0.575279756,-0.173448627,45.1566,-100.8718,5833
South Dakota,46043,Douglas County,1468,216,1707,1252,0.859988284,0.126537786,0.733450498,43.3869,-98.3661,2929
South Dakota,46045,Edmunds County,1538,417,1985,1121,0.774811083,0.210075567,0.564735516,45.4188,-99.2153,3909
South Dakota,46047,Fall River County,2878,1053,4042,1825,0.712023751,0.260514597,0.451509154,43.2394,-103.5275,6747
South Dakota,46049,Faulk County,964,198,1182,766,0.815566836,0.16751269,0.648054146,45.071,-99.1453,2312
South Dakota,46051,Grant County,2618,1056,3745,1562,0.699065421,0.281975968,0.417089453,45.1719,-96.7677,7149
South Dakota,46053,Gregory County,1771,455,2258,1316,0.784322409,0.201505757,0.582816652,43.1924,-99.1856,4186
South Dakota,46055,Haakon County,1026,105,1137,921,0.90237467,0.092348285,0.810026385,44.2945,-101.5399,2018
South Dakota,46057,Hamlin County,2372,647,3083,1725,0.769380474,0.209860525,0.559519948,44.6738,-97.1883,6025
South Dakota,46059,Hand County,1433,373,1836,1060,0.780501089,0.203159041,0.577342048,44.5478,-99.0049,3256
South Dakota,46061,Hanson County,1793,557,2388,1236,0.750837521,0.233249581,0.51758794,43.6748,-97.7873,3399
South Dakota,46063,Harding County,748,49,813,699,0.9200492,0.060270603,0.859778598,45.5803,-103.4958,1306
South Dakota,46065,Hughes County,5522,2953,8723,2569,0.633039092,0.338530322,0.29450877,44.389,-99.996,17608
South Dakota,46067,Hutchinson County,2944,762,3767,2182,0.781523759,0.202282984,0.579240775,43.3349,-97.7544,7308
South Dakota,46069,Hyde County,564,136,710,428,0.794366197,0.191549296,0.602816901,44.5473,-99.4871,1319
South Dakota,46071,Jackson County,738,359,1115,379,0.661883408,0.321973094,0.339910314,43.6943,-101.6281,3290
South Dakota,46073,Jerauld County,721,270,1006,451,0.716699801,0.268389662,0.448310139,44.0663,-98.6296,2018
South Dakota,46075,Jones County,498,90,599,408,0.831385643,0.150250417,0.681135225,43.9606,-100.6897,793
South Dakota,46077,Kingsbury County,1904,819,2779,1085,0.685138539,0.294710327,0.390428212,44.3696,-97.4915,4944
South Dakota,46079,Lake County,3681,2068,5873,1613,0.626766559,0.352119871,0.274646688,44.0221,-97.1294,12717
South Dakota,46081,Lawrence County,8753,4537,13828,4216,0.632991033,0.328102401,0.304888632,44.3586,-103.7923,25478
South Dakota,46083,Lincoln County,19617,11981,32396,7636,0.605537721,0.369829609,0.235708112,43.2789,-96.7218,56826
South Dakota,46085,Lyman County,1042,525,1597,517,0.652473388,0.32874139,0.323731997,43.8958,-99.8474,3848
South Dakota,46087,McCook County,2068,769,2900,1299,0.713103448,0.265172414,0.447931034,43.6743,-97.3685,5548
South Dakota,46089,McPherson County,1075,222,1324,853,0.811933535,0.167673716,0.644259819,45.7664,-99.2214,2297
South Dakota,46091,Marshall County,1287,858,2178,429,0.590909091,0.393939394,0.196969697,45.7586,-97.5986,4891
South Dakota,46093,Meade County,9875,3285,13670,6590,0.722384784,0.240307242,0.482077542,44.5668,-102.7169,27717
South Dakota,46095,Mellette County,449,298,769,151,0.583875163,0.387516255,0.196358908,43.5813,-100.76,2052
South Dakota,46097,Miner County,787,320,1138,467,0.691564148,0.281195079,0.410369069,44.0219,-97.6102,2211
South Dakota,46099,Minnehaha County,49249,40482,92326,8767,0.533425037,0.438468037,0.094957,43.6742,-96.7915,188674
South Dakota,46101,Moody County,1951,1179,3206,772,0.608546475,0.367747973,0.240798503,44.022,-96.6709,6507
South Dakota,46113,Oglala Lakota County,297,2829,3200,-2532,0.0928125,0.8840625,-0.79125,43.3355,-102.5516,14335
South Dakota,46103,Pennington County,35063,20606,57518,14457,0.609600473,0.358253069,0.251347404,44.0037,-102.8238,110685
South Dakota,46105,Perkins County,1401,239,1669,1162,0.839424805,0.143199521,0.696225285,45.4905,-102.4757,2897
South Dakota,46107,Potter County,1139,227,1380,912,0.825362319,0.164492754,0.660869565,45.0645,-99.9572,2315
South Dakota,46109,Roberts County,2404,1828,4307,576,0.558161133,0.424425354,0.133735779,45.6296,-96.9461,10287
South Dakota,46111,Sanborn County,905,257,1185,648,0.76371308,0.216877637,0.546835443,44.0234,-98.0913,2379
South Dakota,46115,Spink County,2104,998,3163,1106,0.665191274,0.315523237,0.349668037,44.938,-98.3462,6483
South Dakota,46117,Stanley County,1203,421,1652,782,0.728208232,0.254842615,0.473365617,44.4123,-100.7359,3017
South Dakota,46119,Sully County,726,185,930,541,0.780645161,0.198924731,0.58172043,44.7156,-100.1322,1305
South Dakota,46121,Todd County,532,1963,2539,-1431,0.209531312,0.773139031,-0.56360772,43.1934,-100.7185,10195
South Dakota,46123,Tripp County,2161,495,2696,1666,0.801557864,0.183605341,0.617952522,43.3459,-99.884,5458
South Dakota,46125,Turner County,3290,1139,4548,2151,0.723394899,0.250439754,0.472955145,43.3109,-97.1487,8300
South Dakota,46127,Union County,5944,2725,8855,3219,0.671259176,0.307735743,0.363523433,42.8326,-96.656,15368
South Dakota,46129,Walworth County,1966,565,2580,1401,0.762015504,0.218992248,0.543023256,45.4299,-100.0315,5457
South Dakota,46135,Yankton County,6581,4016,10900,2565,0.603761468,0.368440367,0.235321101,43.009,-97.3948,22717
South Dakota,46137,Ziebach County,404,481,906,-77,0.445916115,0.530905077,-0.084988962,44.9804,-101.6658,2791
Tennessee,47001,Anderson County,23184,11741,35570,11443,0.651785212,0.330081529,0.321703683,36.1185,-84.1985,76061
Tennessee,47003,Bedford County,14354,4453,19088,9901,0.75199078,0.23328793,0.51870285,35.5138,-86.4589,48292
Tennessee,47005,Benton County,5668,1529,7260,4139,0.780716253,0.210606061,0.570110193,36.0698,-88.0683,16140
Tennessee,47007,Bledsoe County,4725,971,5758,3754,0.82059743,0.168634943,0.651962487,35.5964,-85.2052,14836
Tennessee,47009,Blount County,47369,17932,66609,29437,0.711150145,0.269212869,0.441937276,35.6872,-83.9255,129927
Tennessee,47011,Bradley County,35204,9851,45865,25353,0.767556961,0.214782514,0.552774447,35.1541,-84.8596,105749
Tennessee,47013,Campbell County,12331,2441,14933,9890,0.825755039,0.16346347,0.662291569,36.4035,-84.1494,39797
Tennessee,47015,Cannon County,5190,1261,6557,3929,0.791520512,0.192313558,0.599206954,35.8087,-86.0618,14178
Tennessee,47017,Carroll County,9205,2559,11905,6646,0.773204536,0.214951701,0.558252835,35.9732,-88.4503,27886
Tennessee,47019,Carter County,19584,4529,24492,15055,0.799608035,0.184917524,0.614690511,36.2928,-82.1275,56433
Tennessee,47021,Cheatham County,14438,5514,20260,8924,0.712635735,0.272161895,0.44047384,36.2611,-87.0867,40181
Tennessee,47023,Chester County,5952,1412,7584,4540,0.784810127,0.186181435,0.598628692,35.4217,-88.6135,17190
Tennessee,47025,Claiborne County,10604,2202,12945,8402,0.819157976,0.170104287,0.649053689,36.4859,-83.6604,31732
Tennessee,47027,Clay County,2733,735,3506,1998,0.779520821,0.209640616,0.569880205,36.5511,-85.5439,7654
Tennessee,47029,Cocke County,12162,2533,14859,9629,0.818493842,0.170469076,0.648024766,35.9254,-83.1212,35552
Tennessee,47031,Coffee County,17883,5705,24282,12178,0.73647146,0.234947698,0.501523762,35.4906,-86.0748,55209
Tennessee,47033,Crockett County,4673,1382,6114,3291,0.764311416,0.2260386,0.538272816,35.8135,-89.1395,14399
Tennessee,47035,Cumberland County,25168,6728,32279,18440,0.779701973,0.208432727,0.571269246,35.9504,-84.9984,59216
Tennessee,47037,Davidson County,100218,199703,309658,-99485,0.32364092,0.644914712,-0.321273792,36.1695,-86.7848,687488
Tennessee,47039,Decatur County,4229,904,5241,3325,0.806907079,0.172486167,0.634420912,35.603,-88.1088,11686
Tennessee,47041,DeKalb County,6672,1750,8513,4922,0.783742511,0.205567955,0.578174557,35.9799,-85.8328,19847
Tennessee,47043,Dickson County,17643,6106,24323,11537,0.725362825,0.251038112,0.474324713,36.149,-87.3567,52680
Tennessee,47045,Dyer County,11768,3158,15079,8610,0.780423105,0.209430334,0.570992771,36.0591,-89.4138,37416
Tennessee,47047,Fayette County,15690,7027,22984,8663,0.682648799,0.305734424,0.376914375,35.1971,-89.4144,40164
Tennessee,47049,Fentress County,7441,1214,8729,6227,0.85244587,0.139076641,0.713369229,36.3805,-84.9324,18213
Tennessee,47051,Franklin County,13987,4864,19132,9123,0.731078821,0.254233745,0.476845076,35.155,-86.0922,41725
Tennessee,47053,Gibson County,16259,5771,22335,10488,0.7279606,0.258383703,0.469576897,35.9966,-88.9326,49228
Tennessee,47055,Giles County,9784,3298,13203,6486,0.741043702,0.249791714,0.491251988,35.2021,-87.0348,29285
Tennessee,47057,Grainger County,8565,1467,10134,7098,0.84517466,0.144760213,0.700414446,36.2763,-83.5096,23101
Tennessee,47059,Greene County,22259,5199,28087,17060,0.792501869,0.185103429,0.607398441,36.1753,-82.8458,68834
Tennessee,47061,Grundy County,4802,988,5855,3814,0.820153715,0.168744663,0.651409052,35.3884,-85.7226,13344
Tennessee,47063,Hamblen County,18811,5500,24631,13311,0.763712395,0.223295847,0.540416548,36.2171,-83.2667,64132
Tennessee,47065,Hamilton County,92108,75522,171113,16586,0.538287564,0.441357466,0.096930099,35.1808,-85.1648,360919
Tennessee,47067,Hancock County,2372,362,2744,2010,0.864431487,0.131924198,0.732507289,36.5236,-83.2219,6587
Tennessee,47069,Hardeman County,5760,4180,10063,1580,0.572393918,0.415383087,0.157010832,35.2068,-88.9931,25443
Tennessee,47071,Hardin County,9559,1775,11538,7784,0.828479806,0.153839487,0.674640319,35.1987,-88.1845,25715
Tennessee,47073,Hawkins County,20405,4083,24824,16322,0.821986787,0.164477925,0.657508862,36.4412,-82.9447,56611
Tennessee,47075,Haywood County,3343,4012,7439,-669,0.449388359,0.539319801,-0.089931442,35.5832,-89.2838,17623
Tennessee,47077,Henderson County,9797,2092,12020,7705,0.815058236,0.174043261,0.641014975,35.6542,-88.388,27977
Tennessee,47079,Henry County,11239,3548,15047,7691,0.746926298,0.235794511,0.511131787,36.3318,-88.3013,32284
Tennessee,47081,Hickman County,7577,2130,9832,5447,0.770646867,0.216639544,0.554007323,35.8032,-87.4733,24813
Tennessee,47083,Houston County,2718,871,3686,1847,0.737384699,0.236299512,0.501085187,36.286,-87.717,8164
Tennessee,47085,Humphreys County,6120,2017,8236,4103,0.743079165,0.244900437,0.498178728,36.0408,-87.7756,18435
Tennessee,47087,Jackson County,4118,1135,5323,2983,0.773623896,0.213225625,0.560398272,36.3592,-85.6732,11682
Tennessee,47089,Jefferson County,18651,4654,23616,13997,0.789761179,0.197069783,0.592691396,36.051,-83.4463,53679
Tennessee,47091,Johnson County,6468,1246,7801,5222,0.829124471,0.159723112,0.669401359,36.4549,-81.8518,17753
Tennessee,47093,Knox County,124540,91422,220556,33118,0.56466385,0.414506973,0.150156876,35.9932,-83.9371,461104
Tennessee,47095,Lake County,1492,526,2034,966,0.73352999,0.258603736,0.474926254,36.3352,-89.4935,7401
Tennessee,47097,Lauderdale County,5674,3193,8965,2481,0.632905745,0.356162856,0.276742889,35.761,-89.6315,25989
Tennessee,47099,Lawrence County,15334,3195,18718,12139,0.819211454,0.170691313,0.648520141,35.2173,-87.3956,43390
Tennessee,47101,Lewis County,4474,1072,5609,3402,0.797646639,0.191121412,0.606525227,35.5273,-87.4931,12027
Tennessee,47103,Lincoln County,12281,2919,15608,9362,0.786840082,0.187019477,0.599820605,35.1405,-86.589,33924
Tennessee,47105,Loudon County,21713,6948,29347,14765,0.739871196,0.236753331,0.503117866,35.7348,-84.3118,52340
Tennessee,47107,McMinn County,18198,4361,22844,13837,0.796620557,0.19090352,0.605717037,35.4248,-84.6175,53053
Tennessee,47109,McNairy County,9093,1943,11275,7150,0.806474501,0.17232816,0.634146341,35.1755,-88.5636,25844
Tennessee,47111,Macon County,8096,1307,9487,6789,0.853378307,0.137767471,0.715610836,36.532,-86.0073,23842
Tennessee,47113,Madison County,23943,18390,42950,5553,0.557462165,0.428172293,0.129289872,35.6081,-88.8385,97625
Tennessee,47115,Marion County,9911,3177,13256,6734,0.747661436,0.239665057,0.507996379,35.1293,-85.622,28538
Tennessee,47117,Marshall County,11043,3605,14878,7438,0.74223686,0.242304073,0.499932787,35.4689,-86.765,32965
Tennessee,47119,Maury County,31464,14418,46657,17046,0.674368262,0.309021154,0.365347108,35.6169,-87.077,91976
Tennessee,47121,Meigs County,4467,1008,5532,3459,0.807483731,0.182212581,0.62527115,35.5128,-84.8134,12104
Tennessee,47123,Monroe County,16783,3764,20797,13019,0.806991393,0.180987642,0.626003751,35.4427,-84.2527,46064
Tennessee,47125,Montgomery County,42187,32472,76758,9715,0.549610464,0.423043852,0.126566612,36.4969,-87.3828,200180
Tennessee,47127,Moore County,2888,573,3539,2315,0.816049732,0.161910144,0.654139587,35.2846,-86.3587,6378
Tennessee,47129,Morgan County,6930,1167,8228,5763,0.842245989,0.141832766,0.700413223,36.135,-84.6492,21545
Tennessee,47131,Obion County,10790,2589,13521,8201,0.798017898,0.19147992,0.606537978,36.3582,-89.1488,30365
Tennessee,47133,Overton County,7918,2033,10037,5885,0.78888114,0.202550563,0.586330577,36.345,-85.2881,22068
Tennessee,47135,Perry County,2775,615,3428,2160,0.809509918,0.179404901,0.630105018,35.6426,-87.8589,7962
Tennessee,47137,Pickett County,2381,525,2931,1856,0.812350734,0.179119754,0.633230979,36.5584,-85.0749,5079
Tennessee,47139,Polk County,6792,1492,8360,5300,0.812440191,0.1784689,0.633971292,35.1199,-84.5233,16814
Tennessee,47141,Putnam County,23759,9185,33593,14574,0.707260441,0.273420058,0.433840383,36.1408,-85.4952,77447
Tennessee,47143,Rhea County,11050,2369,13637,8681,0.81029552,0.17371856,0.63657696,35.6087,-84.9244,32719
Tennessee,47145,Roane County,19230,6043,25917,13187,0.741984026,0.233167419,0.508816607,35.8479,-84.5232,53075
Tennessee,47147,Robertson County,24536,8692,33717,15844,0.727704126,0.257792805,0.469911321,36.5255,-86.8706,70280
Tennessee,47149,Rutherford County,81480,59341,143878,22139,0.566313126,0.412439706,0.153873421,35.8427,-86.4167,315815
Tennessee,47151,Scott County,8004,986,9052,7018,0.884224481,0.108926204,0.775298277,36.4285,-84.5035,21969
Tennessee,47153,Sequatchie County,5855,1298,7252,4557,0.807363486,0.178985108,0.628378378,35.3712,-85.4106,14816
Tennessee,47155,Sevier County,33783,8721,43535,25062,0.775996325,0.20032158,0.575674744,35.7846,-83.5242,97068
Tennessee,47157,Shelby County,129815,246105,382055,-116290,0.339780922,0.644161181,-0.304380259,35.184,-89.8955,936374
Tennessee,47159,Smith County,7136,1802,9051,5334,0.788421169,0.199094023,0.589327146,36.2505,-85.9567,19740
Tennessee,47161,Stewart County,4950,1232,6296,3718,0.786213469,0.195679797,0.590533672,36.5012,-87.8384,13427
Tennessee,47163,Sullivan County,55860,17272,74357,38588,0.751240636,0.232284788,0.518955848,36.5129,-82.3042,157050
Tennessee,47165,Sumner County,63454,27680,92630,35774,0.685026449,0.298823275,0.386203174,36.4694,-86.4604,183437
Tennessee,47167,Tipton County,20070,6837,27308,13233,0.734949465,0.250366193,0.484583272,35.4969,-89.7592,61447
Tennessee,47169,Trousdale County,2936,1012,3998,1924,0.734367184,0.253126563,0.48124062,36.3921,-86.1568,10231
Tennessee,47171,Unicoi County,6599,1615,8307,4984,0.794390273,0.194414349,0.599975924,36.1107,-82.4323,17811
Tennessee,47173,Union County,6803,1249,8123,5554,0.837498461,0.153760926,0.683737535,36.2879,-83.8375,19488
Tennessee,47175,Van Buren County,2342,544,2921,1798,0.801780212,0.18623759,0.615542622,35.696,-85.4526,5760
Tennessee,47177,Warren County,11850,3924,16009,7926,0.740208633,0.245112124,0.495096508,35.6787,-85.7785,40702
Tennessee,47179,Washington County,40444,18638,60203,21806,0.671793764,0.309585901,0.362207863,36.2933,-82.4974,127805
Tennessee,47181,Wayne County,5795,820,6669,4975,0.868945869,0.122956965,0.745988904,35.2399,-87.7881,16693
Tennessee,47183,Weakley County,10396,3020,13735,7376,0.756898435,0.219876229,0.537022206,36.2983,-88.7178,33510
Tennessee,47185,White County,9606,2143,11895,7463,0.807566204,0.180159731,0.627406473,35.9264,-85.4552,26800
Tennessee,47187,Williamson County,86469,50161,139016,36308,0.622007539,0.360828969,0.261178569,35.8938,-86.8986,225389
Tennessee,47189,Wilson County,50296,22254,74330,28042,0.676658146,0.299394592,0.377263554,36.1549,-86.2978,136666
Texas,48001,Anderson County,15110,3955,19227,11155,0.785874031,0.205700317,0.580173714,31.8133,-95.6525,57810
Texas,48003,Andrews County,4943,850,5863,4093,0.843083746,0.144976974,0.698106771,32.305,-102.6377,18036
Texas,48005,Angelina County,25076,9143,34574,15933,0.725284896,0.264447273,0.460837624,31.2548,-94.6119,87322
Texas,48007,Aransas County,9239,2916,12290,6323,0.75174939,0.23726607,0.51448332,28.1249,-96.9934,24462
Texas,48009,Archer County,4300,446,4796,3854,0.896580484,0.092994162,0.803586322,33.6153,-98.6877,8716
Texas,48011,Armstrong County,1035,75,1112,960,0.930755396,0.067446043,0.863309353,34.9649,-101.3574,1973
Texas,48013,Atascosa County,12039,5876,18118,6163,0.664477315,0.324318357,0.340158958,28.8935,-98.5272,49528
Texas,48015,Austin County,11447,2951,14554,8496,0.78651917,0.202762127,0.583757043,29.887,-96.2779,29764
Texas,48017,Bailey County,1434,409,1860,1025,0.770967742,0.219892473,0.551075269,34.0686,-102.8299,7100
Texas,48019,Bandera County,10057,2505,12715,7552,0.790955564,0.197011404,0.59394416,29.7472,-99.2463,22215
Texas,48021,Bastrop County,20516,15474,36665,5042,0.559552707,0.422037365,0.137515342,30.1036,-97.312,84522
Texas,48023,Baylor County,1494,183,1702,1311,0.877790834,0.107520564,0.77027027,33.6165,-99.2135,3577
Texas,48025,Bee County,6006,3288,9420,2718,0.637579618,0.349044586,0.288535032,28.4174,-97.7412,32611
Texas,48027,Bell County,67893,57014,127375,10879,0.533016683,0.447607458,0.085409225,31.0377,-97.4782,348574
Texas,48029,Bexar County,308618,448452,768952,-139834,0.401348849,0.583198951,-0.181850102,29.4489,-98.52,1952843
Texas,48031,Blanco County,5443,1911,7441,3532,0.731487703,0.25682032,0.474667383,30.2664,-98.3999,11478
Texas,48033,Borden County,397,16,416,381,0.954326923,0.038461538,0.915865385,32.7436,-101.4317,613
Texas,48035,Bosque County,7469,1561,9126,5908,0.818430857,0.171049748,0.647381109,31.9004,-97.6343,18296
Texas,48037,Bowie County,27116,10747,38261,16369,0.70871122,0.280886542,0.427824678,33.4458,-94.4234,93373
Texas,48039,Brazoria County,90433,62228,154984,28205,0.583498942,0.401512414,0.181986528,29.1897,-95.4519,360677
Texas,48041,Brazos County,47530,35349,85061,12181,0.558775467,0.415572354,0.143203113,30.6608,-96.3024,222981
Texas,48043,Brewster County,2461,2258,4822,203,0.510369141,0.468270427,0.042098714,29.8119,-103.2517,9231
Texas,48045,Briscoe County,639,78,725,561,0.88137931,0.107586207,0.773793103,34.5303,-101.2086,1457
Texas,48047,Brooks County,998,1470,2484,-472,0.401771337,0.59178744,-0.190016103,27.0316,-98.2187,7141
Texas,48049,Brown County,13698,2107,15969,11591,0.857786962,0.13194314,0.725843822,31.7743,-98.9998,37855
Texas,48051,Burleson County,6743,1788,8609,4955,0.783250087,0.207689627,0.57556046,30.4925,-96.6214,18058
Texas,48053,Burnet County,18767,5639,24717,13128,0.759274993,0.228142574,0.531132419,30.7883,-98.1824,46530
Texas,48055,Caldwell County,8031,6672,14973,1359,0.536365458,0.445602084,0.090763374,29.8371,-97.62,42144
Texas,48057,Calhoun County,5641,2148,7856,3493,0.718049898,0.273421589,0.44462831,28.5067,-96.602,21668
Texas,48059,Callahan County,6012,734,6832,5278,0.879976581,0.107435597,0.772540984,32.2976,-99.3735,13856
Texas,48061,Cameron County,49032,64063,114174,-15031,0.429449787,0.561099725,-0.131649938,26.1334,-97.5181,421666
Texas,48063,Camp County,3626,1394,5060,2232,0.716600791,0.275494071,0.441106719,32.9732,-94.9785,12878
Texas,48065,Carson County,2779,297,3122,2482,0.890134529,0.095131326,0.795003203,35.4035,-101.3542,6009
Texas,48067,Cass County,11033,2795,13927,8238,0.792202197,0.200689309,0.591512889,33.0775,-94.3436,30059
Texas,48069,Castro County,1602,466,2083,1136,0.769083053,0.223715795,0.545367259,34.5299,-102.2617,7673
